budget,gross,rating,runtime,norm_score,director_Brad Bird,director_Edgar Wright,director_Greg Tiernan,director_Hayao Miyazaki,director_Jim Abrahams,director_Michel Gondry,director_Pierre Morel,director_Sean McNamara,director_Steven Spielberg,genre_Action,genre_Animation,genre_Biography,genre_Comedy,genre_Drama,star_Brad Garrett,star_Daveigh Chase,star_Jim Carrey,star_Liam Neeson,star_Michael Cera,star_Robert Hays,star_Sean Penn,star_Seth Rogen,star_Skyler Shaye,writer_Brad Bird,writer_Charlie Kaufman,writer_Hayao Miyazaki,writer_Jean-Patrick Manchette,writer_Jim Abrahams,writer_Kyle Hunter,writer_Michael Bacall,writer_Susan Estelle Jansen,writer_Thomas Keneally,season_Spring,season_Summer,season_Winter
0.49404710220021775,-0.7252988820385432,2,-0.1680415181055828,7.221981025888406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.6397744629625577,2.2563883881384768,0,-0.20164982172669937,7.4670981661272915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.45960950258304434,-0.5950010855229794,3,-0.30247473259004903,7.689172011324898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.85299285205614,-0.5461534375706049,1,-0.9746408050123803,7.218757467144565,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4834509177026259,0.8648977331948612,1,0.2688664289689325,7.71756315403586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.017218799808586715,-0.8536363868940107,3,-0.06721660724223312,7.0600951145698225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4834509177026259,-0.24917274210154397,3,-0.9410325013912637,6.954557551563539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.45960950258304434,-0.8441124685110265,1,-0.23525812534781593,7.039341727413298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.41192667234388125,0.6920888813053698,3,2.6214476824470916,8.092220190940482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
